Reaction,url,KOs,Rule,Notes,Unclear,effector,anchor,auxiliary,carrier,pts,subunit,chain,reductase component,orthology
R00801,https://www.genome.jp/dbget-bin/www_bget?rn:R00801,"K12047,K12316,K01203,K12317,K01187,K01182,K01193","K12047,K12316,K01203,K12317,K01187,K01182,K01193",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01182': 'oligo-1,6-glucosidase [EC:3.2.1.10]',
 'K01187': 'alpha-glucosidase [EC:3.2.1.20]',
 'K01193': 'beta-fructofuranosidase [EC:3.2.1.26]',
 'K01203': 'sucrase-isomaltase [EC:3.2.1.48 3.2.1.10]',
 'K12047': 'maltase-glucoamylase [EC:3.2.1.20 3.2.1.3]',
 'K12316': 'lysosomal alpha-glucosidase [EC:3.2.1.20]',
 'K12317': 'neutral alpha-glucosidase C [EC:3.2.1.20]'}"
R00802,https://www.genome.jp/dbget-bin/www_bget?rn:R00802,"K01193,K01187,K15922,K01203,K12047,K12316,K12317","K01193,K01187,K15922,K01203,K12047,K12316,K12317",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01187': 'alpha-glucosidase [EC:3.2.1.20]',
 'K01193': 'beta-fructofuranosidase [EC:3.2.1.26]',
 'K01203': 'sucrase-isomaltase [EC:3.2.1.48 3.2.1.10]',
 'K12047': 'maltase-glucoamylase [EC:3.2.1.20 3.2.1.3]',
 'K12316': 'lysosomal alpha-glucosidase [EC:3.2.1.20]',
 'K12317': 'neutral alpha-glucosidase C [EC:3.2.1.20]',
 'K15922': 'sulfoquinovosidase [EC:3.2.1.199]'}"
R00837,https://www.genome.jp/dbget-bin/www_bget?rn:R00837,"K01226,K01232","K01226,K01232",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01226': 'trehalose-6-phosphate hydrolase [EC:3.2.1.93]',
 'K01232': ""maltose-6'-phosphate glucosidase [EC:3.2.1.122]""}"
R00839,https://www.genome.jp/dbget-bin/www_bget?rn:R00839,"K01222,K01223","K01222,K01223",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01222': '6-phospho-beta-glucosidase [EC:3.2.1.86]',
 'K01223': '6-phospho-beta-glucosidase [EC:3.2.1.86]'}"
R00841,https://www.genome.jp/dbget-bin/www_bget?rn:R00841,"K06116,K06117,K24189","K06116,K06117,K24189",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K06116': 'glycerol-1-phosphatase [EC:3.1.3.21]',
 'K06117': 'glycerol-1-phosphatase [EC:3.1.3.21]',
 'K24189': '(DL)-glycerol-3-phosphatase [EC:3.1.3.21]'}"
R00842,https://www.genome.jp/dbget-bin/www_bget?rn:R00842,"K00006,K00057","K00006,K00057",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00006': 'glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]',
 'K00057': 'glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]'}"
R00848,https://www.genome.jp/dbget-bin/www_bget?rn:R00848,"K00111,K00113,K00112","K00111,K00113+K00112",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K00111': 'glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]',
 'K00112': 'glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]',
 'K00113': 'glycerol-3-phosphate dehydrogenase subunit C'}"
R00860,https://www.genome.jp/dbget-bin/www_bget?rn:R00860,"K00394,K00395",K00394+K00395,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K00394': 'adenylylsulfate reductase, subunit A [EC:1.8.99.2]',
 'K00395': 'adenylylsulfate reductase, subunit B [EC:1.8.99.2]'}"
R00867,https://www.genome.jp/dbget-bin/www_bget?rn:R00867,"K00844,K00847","K00844,K00847",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00844': 'hexokinase [EC:2.7.1.1]', 'K00847': 'fructokinase [EC:2.7.1.4]'}"
R00868,https://www.genome.jp/dbget-bin/www_bget?rn:R00868,"K00007,K00045","K00007,K00045",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00007': 'D-arabinitol 4-dehydrogenase [EC:1.1.1.11]',
 'K00045': 'mannitol 2-dehydrogenase [EC:1.1.1.67]'}"
R00891,https://www.genome.jp/dbget-bin/www_bget?rn:R00891,"K01697,K10150","K01697,K10150",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01697': 'cystathionine beta-synthase [EC:4.2.1.22]',
 'K10150': 'cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine '
           'beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22]'}"
R00896,https://www.genome.jp/dbget-bin/www_bget?rn:R00896,"K00811,K11358,K00813,K14455,K14454,K00812","K00811,K11358,K00813,K14455,K14454,K00812",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00811': 'aspartate aminotransferase, chloroplastic [EC:2.6.1.1]',
 'K00812': 'aspartate aminotransferase [EC:2.6.1.1]',
 'K00813': 'aspartate aminotransferase [EC:2.6.1.1]',
 'K11358': 'aspartate aminotransferase [EC:2.6.1.1]',
 'K14454': 'aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]',
 'K14455': 'aspartate aminotransferase, mitochondrial [EC:2.6.1.1]'}"
R00899,https://www.genome.jp/dbget-bin/www_bget?rn:R00899,"K11142,K01255,K01256,K07751,K01270,K15428,K11140","K11142,K01255,K01256,K07751,K01270,K15428,K11140",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01255': 'leucyl aminopeptidase [EC:3.4.11.1]',
 'K01256': 'aminopeptidase N [EC:3.4.11.2]',
 'K01270': 'dipeptidase D [EC:3.4.13.-]',
 'K07751': 'PepB aminopeptidase [EC:3.4.11.23]',
 'K11140': 'aminopeptidase N [EC:3.4.11.2]',
 'K11142': 'cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5]',
 'K15428': 'Cys-Gly metallodipeptidase DUG1 [EC:3.4.13.-]'}"
R00908,https://www.genome.jp/dbget-bin/www_bget?rn:R00908,"K15372,K13524,K00823,K07250","K15372,K13524,K00823,K07250",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00823': '4-aminobutyrate aminotransferase [EC:2.6.1.19]',
 'K07250': '4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate '
           'transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 '
           '2.6.1.48]',
 'K13524': '4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate '
           'transaminase [EC:2.6.1.19 2.6.1.22]',
 'K15372': 'taurine---2-oxoglutarate transaminase [EC:2.6.1.55]'}"
R00920,https://www.genome.jp/dbget-bin/www_bget?rn:R00920,"K22224,K01905,K24012","K22224+K01905,K24012",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K01905': 'acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]',
 'K22224': 'acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]',
 'K24012': 'acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]'}"
R00921,https://www.genome.jp/dbget-bin/www_bget?rn:R00921,"K13923,K00625,K13788,K15024","K13923,K00625,K13788,K15024",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00625': 'phosphate acetyltransferase [EC:2.3.1.8]',
 'K13788': 'phosphate acetyltransferase [EC:2.3.1.8]',
 'K13923': 'phosphate propanoyltransferase [EC:2.3.1.222]',
 'K15024': 'putative phosphotransacetylase [EC:2.3.1.8]'}"
R00923,https://www.genome.jp/dbget-bin/www_bget?rn:R00923,"K11264,K18426","K11264,K18426",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K11264': 'methylmalonyl-CoA decarboxylase [EC:4.1.1.-]',
 'K18426': 'ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase [EC:4.1.1.94 '
           '4.1.1.-]'}"
R00925,https://www.genome.jp/dbget-bin/www_bget?rn:R00925,"K01895,K01908","K01895,K01908",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01895': 'acetyl-CoA synthetase [EC:6.2.1.1]',
 'K01908': 'propionyl-CoA synthetase [EC:6.2.1.17]'}"
R00926,https://www.genome.jp/dbget-bin/www_bget?rn:R00926,"K01908,K01895","K01908,K01895",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01895': 'acetyl-CoA synthetase [EC:6.2.1.1]',
 'K01908': 'propionyl-CoA synthetase [EC:6.2.1.17]'}"
R00927,https://www.genome.jp/dbget-bin/www_bget?rn:R00927,"K07508,K07509,K07513,K00632","K07508,K07509,K07513,K00632",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00632': 'acetyl-CoA acyltransferase [EC:2.3.1.16]',
 'K07508': 'acetyl-CoA acyltransferase 2 [EC:2.3.1.16]',
 'K07509': 'acetyl-CoA acyltransferase [EC:2.3.1.16]',
 'K07513': 'acetyl-CoA acyltransferase 1 [EC:2.3.1.16]'}"
R00937,https://www.genome.jp/dbget-bin/www_bget?rn:R00937,"K19643,K18591,K18590,K00287,K19644,K13998,K18589","K19643,K18591,K18590,K00287,K19644,K13998,K18589",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00287': 'dihydrofolate reductase [EC:1.5.1.3]',
 'K13998': 'dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 '
           '2.1.1.45]',
 'K18589': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K18590': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K18591': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K19643': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K19644': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]'}"
R00940,https://www.genome.jp/dbget-bin/www_bget?rn:R00940,"K19644,K19643,K13998,K18591,K18589,K00287,K18590","K19644,K19643,K13998,K18591,K18589,K00287,K18590",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00287': 'dihydrofolate reductase [EC:1.5.1.3]',
 'K13998': 'dihydrofolate reductase / thymidylate synthase [EC:1.5.1.3 '
           '2.1.1.45]',
 'K18589': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K18590': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K18591': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K19643': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]',
 'K19644': 'dihydrofolate reductase (trimethoprim resistance protein) '
           '[EC:1.5.1.3]'}"
R00942,https://www.genome.jp/dbget-bin/www_bget?rn:R00942,"K22099,K01930,K11754","K22099,K01930,K11754",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01930': 'folylpolyglutamate synthase [EC:6.3.2.17]',
 'K11754': 'dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 '
           '6.3.2.17]',
 'K22099': 'dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 '
           '6.3.2.17]'}"
R00947,https://www.genome.jp/dbget-bin/www_bget?rn:R00947,"K20866,K01085","K20866,K01085",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01085': 'glucose-1-phosphatase [EC:3.1.3.10]',
 'K20866': 'glucose-1-phosphatase [EC:3.1.3.10]'}"
R00961,https://www.genome.jp/dbget-bin/www_bget?rn:R00961,"K01510,K01511,K12305,K14642,K12304,K16855,K14641","K01510,K01511,K12305,K14642,K12304,K16855,K14641",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01510': 'apyrase [EC:3.6.1.5]',
 'K01511': 'ectonucleoside triphosphate diphosphohydrolase 5/6 [EC:3.6.1.6]',
 'K12304': 'soluble calcium-activated nucleotidase 1 [EC:3.6.1.6]',
 'K12305': 'ectonucleoside triphosphate diphosphohydrolase 4 [EC:3.6.1.6]',
 'K14641': 'apyrase [EC:3.6.1.5]',
 'K14642': 'golgi apyrase [EC:3.6.1.5]',
 'K16855': 'U8 snoRNA-decapping enzyme [EC:3.6.1.62 3.6.1.64]'}"
R00963,https://www.genome.jp/dbget-bin/www_bget?rn:R00963,"K19970,K08693,K08723,K03787,K01081,K24242,K20881,K11751","K19970,K08693,K08723,K03787,K01081,K24242,K20881,K11751",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01081': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K03787': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K08693': ""2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / ""
           ""5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]"",
 'K08723': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K11751': ""5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]"",
 'K19970': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K20881': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K24242': ""cytosolic 5'-nucleotidase 3 [EC:3.1.3.5 3.1.3.-]""}"
R00964,https://www.genome.jp/dbget-bin/www_bget?rn:R00964,"K21057,K00876","K21057,K00876",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00876': 'uridine kinase [EC:2.7.1.48]',
 'K21057': 'cytidine kinase [EC:2.7.1.213]'}"
R00966,https://www.genome.jp/dbget-bin/www_bget?rn:R00966,"K02825,K00761","K02825,K00761",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00761': 'uracil phosphoribosyltransferase [EC:2.4.2.9]',
 'K02825': 'pyrimidine operon attenuation protein / uracil '
           'phosphoribosyltransferase [EC:2.4.2.9]'}"
R00974,https://www.genome.jp/dbget-bin/www_bget?rn:R00974,"K03365,K01485","K03365,K01485",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01485': 'cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]',
 'K03365': 'cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]'}"
R00988,https://www.genome.jp/dbget-bin/www_bget?rn:R00988,"K07130,K14263,K01432","K07130,K14263,K01432",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01432': 'arylformamidase [EC:3.5.1.9]',
 'K07130': 'arylformamidase [EC:3.5.1.9]',
 'K14263': 'kynurenine formamidase [EC:3.5.1.9]'}"
R01009,https://www.genome.jp/dbget-bin/www_bget?rn:R01009,"K09658,K09659,K00721",K09658+K09659+K00721,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K00721': 'dolichol-phosphate mannosyltransferase [EC:2.4.1.83]',
 'K09658': 'dolichol phosphate-mannose biosynthesis regulatory protein',
 'K09659': 'dolichol-phosphate mannosyltransferase subunit 3'}"
R01012,https://www.genome.jp/dbget-bin/www_bget?rn:R01012,"K05881,K05879,K05878",K05881+K05879+K05878,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K05878': 'phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK '
           '[EC:2.7.1.121]',
 'K05879': 'phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL '
           '[EC:2.7.1.121]',
 'K05881': 'phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM '
           '[EC:2.7.1.121]'}"
R01030,https://www.genome.jp/dbget-bin/www_bget?rn:R01030,"K18696,K18695,K01126","K18696,K18695,K01126",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01126': 'glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]',
 'K18695': 'glycerophosphocholine phosphodiesterase GPCPD1 [EC:3.1.4.2]',
 'K18696': 'glycerophosphodiester phosphodiesterase [EC:3.1.4.46]'}"
R01033,https://www.genome.jp/dbget-bin/www_bget?rn:R01033,"K20809,K20808,K08686",K20809+K20808+K08686,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K08686': '2-halobenzoate 1,2-dioxygenase large subunit [EC:1.14.12.13]',
 'K20808': '2-halobenzoate 1,2-dioxygenase small subunit [EC:1.14.12.13]',
 'K20809': '2-halobenzoate 1,2-dioxygenase electron transfer component '
           '[EC:1.18.1.3]'}"
R01034,https://www.genome.jp/dbget-bin/www_bget?rn:R01034,"K22251,K00005","K22251,K00005",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00005': 'glycerol dehydrogenase [EC:1.1.1.6]',
 'K22251': 'glycerol dehydrogenase [EC:1.1.1.6]'}"
R01041,https://www.genome.jp/dbget-bin/www_bget?rn:R01041,"K13979,K00002,K00011","K13979,K00002,K00011",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00002': 'alcohol dehydrogenase (NADP+) [EC:1.1.1.2]',
 'K00011': 'aldehyde reductase [EC:1.1.1.21]',
 'K13979': 'alcohol dehydrogenase (NADP+) [EC:1.1.1.2]'}"
R01047,https://www.genome.jp/dbget-bin/www_bget?rn:R01047,"K06121,K06120,K06122",K06121+K06120+K06122,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K06120': 'glycerol dehydratase large subunit [EC:4.2.1.30]',
 'K06121': 'glycerol dehydratase medium subunit [EC:4.2.1.30]',
 'K06122': 'glycerol dehydratase small subunit [EC:4.2.1.30]'}"
R01054,https://www.genome.jp/dbget-bin/www_bget?rn:R01054,"K01517,K18453,K13987,K13988,K08312,K01515","K01517,K18453,K13987,K13988,K08312,K01515",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01515': 'ADP-ribose pyrophosphatase [EC:3.6.1.13]',
 'K01517': 'manganese-dependent ADP-ribose/CDP-alcohol diphosphatase '
           '[EC:3.6.1.13 3.6.1.16 3.6.1.53]',
 'K08312': 'ADP-ribose diphosphatase [EC:3.6.1.-]',
 'K13987': 'ADP-sugar pyrophosphatase / 8-oxo-dGDP phosphatase / ADP-D-ribose '
           'pyrophosphorylase [EC:3.6.1.13 3.6.1.58 2.7.7.96]',
 'K13988': 'ADP-ribose pyrophosphatase [EC:3.6.1.13]',
 'K18453': 'ADP-ribose/FAD diphosphatase [EC:3.6.1.13 3.6.1.18]'}"
R01055,https://www.genome.jp/dbget-bin/www_bget?rn:R01055,"K16329,K16330","K16329,K16330",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K16329': 'pseudouridylate synthase [EC:4.2.1.70]',
 'K16330': 'pseudouridylate synthase / pseudouridine kinase [EC:4.2.1.70 '
           '2.7.1.83]'}"
R01057,https://www.genome.jp/dbget-bin/www_bget?rn:R01057,"K15778,K01835,K22199,K15779,K01839","K15778,K01835,K22199,K15779,K01839",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01835': 'phosphoglucomutase [EC:5.4.2.2]',
 'K01839': 'phosphopentomutase [EC:5.4.2.7]',
 'K15778': 'phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]',
 'K15779': 'phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7]',
 'K22199': 'phosphopentomutase [EC:5.4.2.7]'}"
R01069,https://www.genome.jp/dbget-bin/www_bget?rn:R01069,"K01635,K08302,K16371","K01635,K08302,K16371",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K01635': 'tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]',
 'K08302': 'tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]',
 'K16371': 'D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ'}"
R01074,https://www.genome.jp/dbget-bin/www_bget?rn:R01074,"K01942,K01947,K03524","K01942,K01947,K03524",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01942': 'biotin---protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15]',
 'K01947': 'biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate '
           'kinase [EC:6.3.4.15 2.7.1.33]',
 'K03524': 'BirA family transcriptional regulator, biotin operon repressor / '
           'biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]'}"
R01085,https://www.genome.jp/dbget-bin/www_bget?rn:R01085,"K16165,K16164,K01557","K16165,K16164,K01557",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01557': 'acylpyruvate hydrolase [EC:3.7.1.5]',
 'K16164': 'acylpyruvate hydrolase [EC:3.7.1.5]',
 'K16165': 'fumarylpyruvate hydrolase [EC:3.7.1.20]'}"
R01094,https://www.genome.jp/dbget-bin/www_bget?rn:R01094,"K22215,K00035","K22215,K00035",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00035': 'D-galactose 1-dehydrogenase [EC:1.1.1.48]',
 'K22215': 'galactose dehydrogenase [EC:1.1.1.48 1.1.1.120]'}"
R01096,https://www.genome.jp/dbget-bin/www_bget?rn:R01096,"K18125,K18124","K18125,K18124",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K18124': 'glucose/galactose 1-dehydrogenase (NADP+) [EC:1.1.1.360]',
 'K18125': 'aldose 1-dehydrogenase [NAD(P)+] [EC:1.1.1.359]'}"
R01097,https://www.genome.jp/dbget-bin/www_bget?rn:R01097,"K22215,K00035","K22215,K00035",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00035': 'D-galactose 1-dehydrogenase [EC:1.1.1.48]',
 'K22215': 'galactose dehydrogenase [EC:1.1.1.48 1.1.1.120]'}"
R01101,https://www.genome.jp/dbget-bin/www_bget?rn:R01101,"K07407,K07406,K01189","K07407,K07406,K01189",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01189': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07406': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07407': 'alpha-galactosidase [EC:3.2.1.22]'}"
R01103,https://www.genome.jp/dbget-bin/www_bget?rn:R01103,"K01189,K07407,K07406","K01189,K07407,K07406",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01189': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07406': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07407': 'alpha-galactosidase [EC:3.2.1.22]'}"
R01104,https://www.genome.jp/dbget-bin/www_bget?rn:R01104,"K07406,K01189,K07407","K07406,K01189,K07407",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01189': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07406': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07407': 'alpha-galactosidase [EC:3.2.1.22]'}"
R01105,https://www.genome.jp/dbget-bin/www_bget?rn:R01105,"K12308,K01190","K12308,K01190",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01190': 'beta-galactosidase [EC:3.2.1.23]',
 'K12308': 'beta-galactosidase [EC:3.2.1.23]'}"
R01126,https://www.genome.jp/dbget-bin/www_bget?rn:R01126,"K08693,K20881,K19970,K08723,K24242,K11751,K18550,K03787,K01081","K08693,K20881,K19970,K08723,K24242,K11751,K18550,K03787,K01081",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01081': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K03787': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K08693': ""2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / ""
           ""5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]"",
 'K08723': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K11751': ""5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]"",
 'K18550': ""IMP and pyridine-specific 5'-nucleotidase [EC:3.1.3.99 3.1.3.-]"",
 'K19970': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K20881': ""5'-nucleotidase [EC:3.1.3.5]"",
 'K24242': ""cytosolic 5'-nucleotidase 3 [EC:3.1.3.5 3.1.3.-]""}"
R01131,https://www.genome.jp/dbget-bin/www_bget?rn:R01131,"K00892,K22026","K00892,K22026",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00892': 'inosine kinase [EC:2.7.1.73]',
 'K22026': 'nucleoside kinase [EC:2.7.1.73 2.7.1.213 2.7.1.-]'}"
R01132,https://www.genome.jp/dbget-bin/www_bget?rn:R01132,"K19836,K15780,K00760","K19836,K15780,K00760",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00760': 'hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]',
 'K15780': 'bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]',
 'K19836': 'hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]'}"
R01137,https://www.genome.jp/dbget-bin/www_bget?rn:R01137,"K18533,K00940","K18533,K00940",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00940': 'nucleoside-diphosphate kinase [EC:2.7.4.6]',
 'K18533': 'adenylate/nucleoside-diphosphate kinase [EC:2.7.4.3 2.7.4.6]'}"
R01138,https://www.genome.jp/dbget-bin/www_bget?rn:R01138,"K12406,K00873","K12406,K00873",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00873': 'pyruvate kinase [EC:2.7.1.40]',
 'K12406': 'pyruvate kinase isozymes R/L [EC:2.7.1.40]'}"
R01151,https://www.genome.jp/dbget-bin/www_bget?rn:R01151,"K03343,K11182","K03343,K11182",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K03343': 'putrescine oxidase [EC:1.4.3.10]',
 'K11182': 'diamine oxidase [EC:1.4.3.22]'}"
R01158,https://www.genome.jp/dbget-bin/www_bget?rn:R01158,"K14152,K00013","K14152,K00013",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00013': 'histidinol dehydrogenase [EC:1.1.1.23]',
 'K14152': 'phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP '
           'cyclohydrolase / histidinol dehydrogenase [EC:3.6.1.31 3.5.4.19 '
           '1.1.1.23]'}"
